,Distance,speed,speed (km/h),dx,t(s)
37,52.0,40.9217348042649,147.31824529535365,1.0,0.024436891661195632
38,54.0,41.16390789586569,148.1900684251165,2.0,0.04858625194331636
39,55.0,41.283241973950986,148.61967110622356,1.0,0.024222903826956778
40,56.0,41.40163579579771,149.04588886487176,1.0,0.024153635014138756
41,58.0,41.63624086667003,149.89046712001212,2.0,0.04803507613486326
42,59.0,41.751896071881056,150.30682585877182,1.0,0.02395100807585783
43,61.0,41.98112543600705,151.1320515696254,2.0,0.04764045697270916
44,62.0,42.094165074967506,151.53899426988303,1.0,0.023756261662846914
45,64.0,42.31825753247463,152.34572711690868,2.0,0.04726092510933889
46,65.0,42.428795957952666,152.7436654486296,1.0,0.0235688988438656
47,66.0,42.538525950918206,153.13869342330554,1.0,0.023508101835823362
48,68.0,42.756114555391584,153.9220123994097,2.0,0.04677693520090446
49,69.0,42.8634836419399,154.30854111098364,1.0,0.023329881638961027
50,71.0,43.076430221992396,155.07514879917264,2.0,0.04642910263671089
51,72.0,43.181535522151314,155.45352787974474,1.0,0.023158046324846852
52,73.0,43.28590781992365,155.82926815172516,1.0,0.023102206939038014
53,75.0,43.49295906917846,156.57465264904246,2.0,0.04598445456007871
54,76.0,43.595187340115714,156.94267442441657,1.0,0.022938311795710837
55,78.0,43.7980187667037,157.6728675601333,2.0,0.04566416601292586
56,79.0,43.898186300173386,158.0334706806242,1.0,0.02277998442035976
57,81.0,44.09696023088096,158.74905683117146,2.0,0.045354600170362906
58,82.0,44.195145218888946,159.10252278800021,1.0,0.02262691965479958
59,83.0,44.29268684832801,159.45367265398085,1.0,0.02257709051212703
60,85.0,44.486288245568325,160.15063768404596,2.0,0.044957673001618376
61,86.0,44.581944346864354,160.49499964871168,1.0,0.022430605363902987
62,88.0,44.77183007070978,161.17858825455522,2.0,0.04467094592383932
63,89.0,44.86566851360972,161.516406648995,1.0,0.022288757375734995
64,91.0,45.05197110344696,162.18709597240905,2.0,0.04439317417228341
65,92.0,45.14405590866479,162.51860127119323,1.0,0.022151310507482858
66,93.0,45.23557056541552,162.8480540354959,1.0,0.02210649688951954
67,95.0,45.41729058764305,163.502246115515,2.0,0.044036092292659826
68,96.0,45.50713146182298,163.82567326256273,1.0,0.02197457778324094
69,98.0,45.685549564192584,164.46797843109331,2.0,0.04377751869198395
70,99.0,45.773772801262055,164.7855820845434,1.0,0.021846571492844663
71,101.0,45.94899881621319,165.4163957383675,2.0,0.04352651965279157
72,102.0,46.03565759549785,165.72836734379229,1.0,0.02172229207165267
73,103.0,46.12180690654636,166.0385048635669,1.0,0.021681717761540337
74,105.0,46.29293911675705,166.65458082032538,2.0,0.0432031328785526
75,106.0,46.37759060607276,166.95932618186194,1.0,0.021562137811209588
76,108.0,46.54576529169852,167.56475505011468,2.0,0.04296846313442615
77,109.0,46.62896601535588,167.86427765528117,1.0,0.021445896948919678
78,111.0,46.794275365933224,168.4593913173596,2.0,0.04274027077799399
79,112.0,46.87607005363985,168.75385219310346,1.0,0.02133284635114909
80,113.0,46.957406215932856,169.04666237735827,1.0,0.021295895165110195
81,115.0,47.11903192549909,169.62851493179673,2.0,0.0424456937732134
82,116.0,47.1990183241505,169.91646596694181,1.0,0.021186881327324686
83,118.0,47.357976708102925,170.48871614917053,2.0,0.04223153392568397
84,119.0,47.436653232686034,170.77195163766973,1.0,0.0210807452012857
85,121.0,47.59302254308341,171.33488115510028,2.0,0.04202296666889579
86,122.0,47.67042723026919,171.6135380289691,1.0,0.020977366012885912
87,123.0,47.747416641052396,171.89069990778864,1.0,0.02094354145937641
88,125.0,47.90045040436001,172.44162145569604,2.0,0.041753260838189435
89,126.0,47.976215998218215,172.71437759358557,1.0,0.020843661368315062
90,128.0,48.126829607368244,173.25658658652569,2.0,0.04155686165734464
