,Distance,speed,speed (km/h),dx,t(s)
84,119.0,204.86012275735712,737.4964419264857,1.0,0.004881379482450238
85,121.0,204.58090941261094,736.4912738853994,2.0,0.00977608324130714
86,122.0,204.4415651600531,735.9896345761912,1.0,0.004891373235267107
87,123.0,204.30232813990776,735.4883813036679,1.0,0.004894706825441522
88,125.0,204.02397355634815,734.4863048028534,2.0,0.009802769572310247
89,126.0,203.8850579948635,733.9862087815086,1.0,0.004904724308071625
90,128.0,203.60734617920625,732.9864462451425,2.0,0.009822828289504289
91,129.0,203.46875148589697,732.4875053492291,1.0,0.00491475960164484
92,131.0,203.19168125783588,731.4900525282092,2.0,0.009842922641415331
93,132.0,203.05340684376918,730.9922646375691,1.0,0.004924812715747279
94,133.0,202.9152390072091,730.4948604259528,1.0,0.004928166089903541
95,135.0,202.63902229536254,729.5004802633051,2.0,0.009869767319962888
96,136.0,202.5011739553054,729.0042262390995,1.0,0.00493824297641214
97,138.0,202.22559608925667,728.0121459213241,2.0,0.009889944886686137
98,139.0,202.08806666037967,727.5170399773668,1.0,0.004948337705068731
99,141.0,201.81312647014434,726.5272552925196,2.0,0.009910158149677516
100,142.0,201.67591536866672,726.0332953272002,1.0,0.0049584502848145475
101,143.0,201.5388101955169,725.5397167038609,1.0,0.004961823477224459
102,145.0,201.26471832239062,724.5529859606063,2.0,0.009937161449213132
103,146.0,201.1279307007531,724.0605505227112,1.0,0.004971959869103628
104,148.0,200.85447378564368,723.0761056283172,2.0,0.009957458065556679
105,149.0,200.7180031353235,722.5848112871646,1.0,0.004982114132162838
106,150.0,200.58163796230235,722.0938966642885,1.0,0.00498550121615789
107,152.0,200.30902575212883,721.1124927076638,2.0,0.00998457254979058
108,153.0,200.17297677930716,720.6227164055058,1.0,0.004995679317406118
109,155.0,199.90099682605876,719.6435885738116,2.0,0.010004952610317766
110,156.0,199.76526347681042,719.1549485165175,1.0,0.005005875308827574
111,157.0,199.62963515660647,718.6666865637833,1.0,0.005009276299160267
112,159.0,199.3584963183381,717.6905867460172,2.0,0.010032178396883449
113,160.0,199.22318285533612,717.20345827921,1.0,0.005019496153347474
114,161.0,199.08797416648673,716.7167069993523,1.0,0.005022905096034344
115,163.0,198.8176744018353,715.7436278466071,2.0,0.010059467831606111
116,165.0,198.54779356300295,714.7720568268106,2.0,0.0100731414039379
117,167.0,198.27833114199183,713.8019921111706,2.0,0.010086830913297089
118,168.0,198.14385455124366,713.3178763844772,1.0,0.005046838329984045
119,169.0,198.00948222746686,712.8341360188807,1.0,0.005050263193210275
120,171.0,197.74085481818904,711.8670773454805,2.0,0.010114247770592886
121,172.0,197.6067950684069,711.3844622462649,1.0,0.005060554722593538
122,173.0,197.4728393333941,710.9022216002187,1.0,0.005063987550772471
123,175.0,197.2050449160282,709.9381616977016,2.0,0.010141728376429817
124,176.0,197.07140099940304,709.457043597851,1.0,0.00507430299337563
125,177.0,196.93786084623662,708.9762990464518,1.0,0.005077743790366298
126,179.0,196.67089740810133,708.0152306691648,2.0,0.010169272761540851
127,180.0,196.53766832038772,707.5356059533958,1.0,0.0050880831575239845
128,181.0,196.40454274571138,707.056353884561,1.0,0.0050915319270120885
129,182.0,196.2715206216283,706.5774742378619,1.0,0.005094982689453949
130,184.0,196.0055930127174,705.6201348457827,2.0,0.010203790459541806
131,185.0,195.8728810167332,705.1423716602395,1.0,0.005105351975266913
132,186.0,195.74027222202847,704.6649799993025,1.0,0.005108810714566181
133,187.0,195.60776656643552,704.1879596391678,1.0,0.005112271447874048
134,189.0,195.3428716673567,703.2343380024842,2.0,0.010238407897503103
135,190.0,195.21067520665719,702.7584307439658,1.0,0.005122670668196621
136,191.0,195.07858163685955,702.2828938926945,1.0,0.005126139382443884
137,192.0,194.94659089607148,701.8077272258573,1.0,0.005129610091684613
138,193.0,194.81470292245564,701.3329305208404,1.0,0.005133082796107241
139,195.0,194.5510431171275,700.383755221659,2.0,0.010280078523125265
140,196.0,194.419463224068,699.9100676066448,1.0,0.005143517955542867
141,197.0,194.2879858512902,699.4367490646447,1.0,0.005146998645430445
142,198.0,194.15661093723085,698.963799374031,1.0,0.005150481331399482
143,200.0,193.89397702779726,698.0183173000702,2.0,0.01031491555672858
144,201.0,193.76290927016385,697.5464733725898,1.0,0.005160946456505248
145,202.0,193.6319437254536,697.0749974116329,1.0,0.005164437131395415
146,203.0,193.50108033237657,696.6038891965557,1.0,0.005167929803194386
147,204.0,193.37031902969738,696.1331485069106,1.0,0.005171424472058829
148,205.0,193.23965975623508,695.6627751224463,1.0,0.005174921138142471
149,207.0,192.97845681850197,694.7224445466071,2.0,0.01036385114158633
150,208.0,192.8481034146773,694.2531722928383,1.0,0.005185428232341599
151,209.0,192.71785179580078,693.7842664648829,1.0,0.0051889328916948285
152,210.0,192.58770190096334,693.315726843468,1.0,0.005192439548991772
153,211.0,192.4576536693101,692.8475532095164,1.0,0.005195948204368362
154,212.0,192.32770704004042,692.3797453441456,1.0,0.005199458857957535
155,213.0,192.1978619524078,691.9123030286681,1.0,0.005202971509889224
156,215.0,191.93828703688615,690.9778333327902,2.0,0.010420015885708336
157,216.0,191.80874635810432,690.5114868891756,1.0,0.005213526593479807
158,217.0,191.679306978426,690.0455051223337,1.0,0.005217047242937666
159,218.0,191.54996883737505,689.5798878145501,1.0,0.00522056989134253
160,219.0,191.4207318745291,689.1146347483049,1.0,0.00522409453880613
161,220.0,191.29159602951978,688.6497457062712,1.0,0.005227621185437136
162,221.0,191.1625612420325,688.185220471317,1.0,0.005231149831341147
163,222.0,191.03362745180647,687.7210588265033,1.0,0.0052346804766206815
164,223.0,190.90479459863465,687.2572605550847,1.0,0.0052382131213751714
165,224.0,190.77606262236378,686.7938254405096,1.0,0.00524174776570095
166,225.0,190.64743146289428,686.3307532664194,1.0,0.005245284409691247
167,227.0,190.39028388801367,685.4050219968492,2.0,0.010504737737438256
168,228.0,190.26195496579814,684.9430378768733,1.0,0.005255911515151633
169,229.0,190.13372662043415,684.4814158335629,1.0,0.0052594561615904685
170,230.0,190.00559879209,684.0201556515241,1.0,0.0052630028081132015
171,231.0,189.87757142098744,683.5592571155548,1.0,0.005266551454794248
172,232.0,189.74964444740158,683.0987200106457,1.0,0.005270102101704855
173,233.0,189.62181781166092,682.6385441219793,1.0,0.005273654748913099
174,234.0,189.49409145414734,682.1787292349304,1.0,0.005277209396483869
175,235.0,189.36646531529593,681.7192751350653,1.0,0.005280766044478868
176,236.0,189.2389393355951,681.2601816081424,1.0,0.005284324692956594
177,237.0,189.11151345558636,680.8014484401109,1.0,0.005287885341972339
178,238.0,188.9841876158645,680.3430754171122,1.0,0.005291447991578179
179,239.0,188.85696175707739,679.8850623254787,1.0,0.005295012641822959
180,240.0,188.72983581992594,679.4274089517334,1.0,0.005298579292752296
181,241.0,188.6028097451642,678.9701150825911,1.0,0.005302147944408554
182,242.0,188.47588347359914,678.513180504957,1.0,0.005305718596830854
183,243.0,188.34905694609074,678.0566050059267,1.0,0.00530929125005505
184,244.0,188.2223301035519,677.6003883727869,1.0,0.005312865904113728
185,245.0,188.09570288694843,677.1445303930144,1.0,0.005316442559036195
186,246.0,187.96917523729894,676.6890308542762,1.0,0.00532002121484847
187,247.0,187.8427470956749,676.2338895444296,1.0,0.0053236018715732735
188,248.0,187.71641840320046,675.7791062515217,1.0,0.005327184529230026
189,249.0,187.59018910105263,675.3246807637895,1.0,0.0053307691878348275
190,250.0,187.46405913046095,674.8706128696595,1.0,0.00533435584740046
191,251.0,187.33802843270772,674.4169023577477,1.0,0.005337944507936372
192,252.0,187.2120969491278,673.9635490168602,1.0,0.005341535169448668
193,252.0,187.2120969491278,673.9635490168602,0.0,0.0
194,253.0,187.08626462110868,673.5105526359913,1.0,0.005345127831940108
195,254.0,186.96053139009024,673.0579130043249,1.0,0.005348722495410091
196,255.0,186.83489719756494,672.6056299112338,1.0,0.005352319159854646
197,256.0,186.7093619850777,672.1537031462797,1.0,0.00535591782526643
198,257.0,186.58392569422577,671.7021324992128,1.0,0.005359518491634712
199,258.0,186.45858826665884,671.2509177599718,1.0,0.005363121158945365
200,259.0,186.33334964407885,670.8000587186839,1.0,0.005366725827180863
201,260.0,186.2082097682401,670.3495551656644,1.0,0.005370332496320263
202,261.0,186.08316858094906,669.8994068914167,1.0,0.005373941166339203
203,262.0,185.95822602406446,669.4496136866321,1.0,0.005377551837209891
204,262.0,185.95822602406446,669.4496136866321,0.0,0.0
205,263.0,185.83338203949717,669.0001753421898,1.0,0.005381164508901093
206,264.0,185.70863656921014,668.5510916491565,1.0,0.00538477918137813
207,265.0,185.58398955521844,668.1023623987863,1.0,0.005388395854602863
208,266.0,185.45944093958914,667.6539873825209,1.0,0.005392014528533688
209,267.0,185.33499066444142,667.2059663919891,1.0,0.005395635203125522
210,268.0,185.2106386719463,666.7582992190067,1.0,0.0053992578783298
211,269.0,185.08638490432676,666.3109856555764,1.0,0.005402882554094464
212,269.0,185.08638490432676,666.3109856555764,0.0,0.0
213,270.0,184.96222930385767,665.8640254938877,1.0,0.0054065092303639505
214,271.0,184.8381718128657,665.4174185263166,1.0,0.005410137907079184
215,272.0,184.71421237372934,664.9711645454256,1.0,0.005413768584177572
216,273.0,184.59035092887882,664.5252633439637,1.0,0.005417401261592986
217,274.0,184.46658742079612,664.079714714866,1.0,0.0054210359392557585
218,274.0,184.46658742079612,664.079714714866,0.0,0.0
219,275.0,184.34292179201483,663.6345184512534,1.0,0.005424672617092678
220,276.0,184.21935398512022,663.1896743464329,1.0,0.0054283112950269715
221,277.0,184.09588394274914,662.7451821938969,1.0,0.005431951972978299
222,278.0,183.97251160758998,662.3010417873239,1.0,0.005435594650862743
223,278.0,183.97251160758998,662.3010417873239,0.0,0.0
224,279.0,183.84923692238263,661.8572529205775,1.0,0.005439239328592805
225,280.0,183.7260598299185,661.4138153877067,1.0,0.005442886006077386
226,281.0,183.6029802730404,660.9707289829455,1.0,0.005446534683221787
227,282.0,183.47999819464243,660.5279935007128,1.0,0.005450185359927694
228,282.0,183.47999819464243,660.5279935007128,0.0,0.0
229,283.0,183.35711353767022,660.0856087356128,1.0,0.005453838036093172
230,284.0,183.23432624512054,659.643574482434,1.0,0.00545749271161265
231,285.0,183.11163626004148,659.2018905361493,1.0,0.005461149386376924
232,285.0,183.11163626004148,659.2018905361493,0.0,0.0
233,286.0,182.9890435255324,658.7605566919167,1.0,0.00546480806027313
234,287.0,182.86654798474376,658.3195727450776,1.0,0.00546846873318475
235,288.0,182.7441495808772,657.878938491158,1.0,0.0054721314049915966
236,288.0,182.7441495808772,657.878938491158,0.0,0.0
237,289.0,182.6218482571855,657.4386537258678,1.0,0.005475796075569801
238,290.0,182.49964395697236,656.9987182451006,1.0,0.005479462744791811
239,291.0,182.37753662359265,656.5591318449335,1.0,0.005483131412526374
240,291.0,182.37753662359265,656.5591318449335,0.0,0.0
241,292.0,182.2555262004521,656.1198943216276,1.0,0.005486802078638532
242,293.0,182.13361263100742,655.6810054716267,1.0,0.005490474742989612
243,293.0,182.13361263100742,655.6810054716267,0.0,0.0
244,294.0,182.01179585876625,655.2424650915585,1.0,0.005494149405437214
245,295.0,181.890075827287,654.8042729782333,1.0,0.005497826065835203
246,296.0,181.76845248017892,654.3664289286442,1.0,0.005501504724033703
247,296.0,181.76845248017892,654.3664289286442,0.0,0.0
248,297.0,181.646925761102,653.9289327399673,1.0,0.005505185379879083
249,298.0,181.52549561376705,653.4917842095614,1.0,0.005508868033213948
250,298.0,181.52549561376705,653.4917842095614,0.0,0.0
251,299.0,181.40416198193546,653.0549831349676,1.0,0.005512552683877131
252,300.0,181.28292480941928,652.6185293139094,1.0,0.005516239331703683
253,300.0,181.28292480941928,652.6185293139094,0.0,0.0
254,301.0,181.16178404008122,652.1824225442924,1.0,0.0055199279765248644
255,302.0,181.04073961783448,651.7466626242041,1.0,0.005523618618168135
256,302.0,181.04073961783448,651.7466626242041,0.0,0.0
257,303.0,180.91979148664277,651.311249351914,1.0,0.005527311256457145
258,304.0,180.79893959052032,650.8761825258732,1.0,0.005531005891211721
259,304.0,180.79893959052032,650.8761825258732,0.0,0.0
260,305.0,180.67818387353176,650.4414619447143,1.0,0.005534702522247866
261,306.0,180.55752427979215,650.0070874072518,1.0,0.005538401149377739
262,306.0,180.55752427979215,650.0070874072518,0.0,0.0
263,307.0,180.43696075346685,649.5730587124807,1.0,0.005542101772409655
264,307.0,180.43696075346685,649.5730587124807,0.0,0.0
265,308.0,180.31649323877156,649.1393756595776,1.0,0.005545804391148067
266,309.0,180.1961216799722,648.7060380478999,1.0,0.0055495090053935625
267,309.0,180.1961216799722,648.7060380478999,0.0,0.0
268,310.0,180.075846021385,648.2730456769859,1.0,0.005553215614942853
269,310.0,180.075846021385,648.2730456769859,0.0,0.0
270,311.0,179.95566620737628,647.8403983465546,1.0,0.005556924219588761
271,312.0,179.83558218236254,647.4080958565052,1.0,0.005560634819120214
272,312.0,179.83558218236254,647.4080958565052,0.0,0.0
273,313.0,179.71559389081037,646.9761380069174,1.0,0.005564347413322236
274,313.0,179.71559389081037,646.9761380069174,0.0,0.0
275,314.0,179.5957012772364,646.5445245980511,1.0,0.00556806200197593
276,315.0,179.4759042862073,646.1132554303464,1.0,0.005571778584858479
277,315.0,179.4759042862073,646.1132554303464,0.0,0.0
278,316.0,179.35620286233973,645.6823303044231,1.0,0.005575497161743129
279,316.0,179.35620286233973,645.6823303044231,0.0,0.0
280,317.0,179.23659695030017,645.2517490210806,1.0,0.005579217732399183
281,317.0,179.23659695030017,645.2517490210806,0.0,0.0
282,318.0,179.1170864948051,644.8215113812984,1.0,0.005582940296591988
283,318.0,179.1170864948051,644.8215113812984,0.0,0.0
284,319.0,178.99767144062082,644.391617186235,1.0,0.005586664854082929
285,320.0,178.8783517325634,643.9620662372282,1.0,0.005590391404629417
286,320.0,178.8783517325634,643.9620662372282,0.0,0.0
287,321.0,178.75912731549866,643.5328583357951,1.0,0.0055941199479848805
288,321.0,178.75912731549866,643.5328583357951,0.0,0.0
289,322.0,178.63999813434216,643.1039932836318,1.0,0.005597850483898755
290,322.0,178.63999813434216,643.1039932836318,0.0,0.0
291,323.0,178.52096413405914,642.6754708826129,1.0,0.005601583012116474
292,323.0,178.52096413405914,642.6754708826129,0.0,0.0
293,324.0,178.40202525966447,642.2472909347921,1.0,0.005605317532379457
294,324.0,178.40202525966447,642.2472909347921,0.0,0.0
295,325.0,178.28318145622256,641.8194532424012,1.0,0.005609054044425105
296,325.0,178.28318145622256,641.8194532424012,0.0,0.0
297,326.0,178.16443266884747,641.3919576078509,1.0,0.005612792547986783
298,326.0,178.16443266884747,641.3919576078509,0.0,0.0
299,327.0,178.04577884270265,640.9648038337295,1.0,0.005616533042793819
300,327.0,178.04577884270265,640.9648038337295,0.0,0.0
301,328.0,177.92721992300105,640.5379917228038,1.0,0.005620275528571487
302,328.0,177.92721992300105,640.5379917228038,0.0,0.0
303,329.0,177.80875585500505,640.1115210780182,1.0,0.005624020005041004
304,329.0,177.80875585500505,640.1115210780182,0.0,0.0
305,330.0,177.6903865840264,639.685391702495,1.0,0.005627766471919509
306,330.0,177.6903865840264,639.685391702495,0.0,0.0
307,331.0,177.57211205542623,639.2596033995344,1.0,0.005631514928920068
308,331.0,177.57211205542623,639.2596033995344,0.0,0.0
309,332.0,177.45393221461487,638.8341559726135,1.0,0.005635265375751653
310,332.0,177.45393221461487,638.8341559726135,0.0,0.0
311,333.0,177.33584700705194,638.409049225387,1.0,0.005639017812119137
312,333.0,177.33584700705194,638.409049225387,0.0,0.0
313,333.0,177.33584700705194,638.409049225387,0.0,0.0
314,334.0,177.21785637824627,637.9842829616866,1.0,0.005642772237723283
315,334.0,177.21785637824627,637.9842829616866,0.0,0.0
316,335.0,177.09996027375584,637.559856985521,1.0,0.005646528652260734
317,335.0,177.09996027375584,637.559856985521,0.0,0.0
318,336.0,176.98215863918776,637.135771101076,1.0,0.005650287055424003
319,336.0,176.98215863918776,637.135771101076,0.0,0.0
320,337.0,176.86445142019818,636.7120251127135,1.0,0.005654047446901467
321,337.0,176.86445142019818,636.7120251127135,0.0,0.0
322,338.0,176.74683856249234,636.2886188249724,1.0,0.005657809826377348
323,338.0,176.74683856249234,636.2886188249724,0.0,0.0
324,339.0,176.62932001182443,635.865552042568,1.0,0.005661574193531714
325,339.0,176.62932001182443,635.865552042568,0.0,0.0
326,340.0,176.51189571399757,635.4428245703913,1.0,0.0056653405480404624
327,340.0,176.51189571399757,635.4428245703913,0.0,0.0
328,340.0,176.51189571399757,635.4428245703913,0.0,0.0
329,341.0,176.39456561486384,635.0204362135098,1.0,0.005669108889575311
330,341.0,176.39456561486384,635.0204362135098,0.0,0.0
331,342.0,176.2773296603241,634.5983867771669,1.0,0.0056728792178037885
332,342.0,176.2773296603241,634.5983867771669,0.0,0.0
333,343.0,176.16018779632813,634.1766760667813,1.0,0.005676651532389227
334,343.0,176.16018779632813,634.1766760667813,0.0,0.0
335,344.0,176.04313996887439,633.7553038879478,1.0,0.005680425832990747
336,344.0,176.04313996887439,633.7553038879478,0.0,0.0
337,345.0,175.9261861240101,633.3342700464364,1.0,0.005684202119263255
338,345.0,175.9261861240101,633.3342700464364,0.0,0.0
339,345.0,175.9261861240101,633.3342700464364,0.0,0.0
340,346.0,175.80932620783113,632.9135743481921,1.0,0.005687980390857426
341,346.0,175.80932620783113,632.9135743481921,0.0,0.0
342,347.0,175.69256016648208,632.4932165993355,1.0,0.0056917606474196965
343,347.0,175.69256016648208,632.4932165993355,0.0,0.0
344,348.0,175.57588794615612,632.073196606162,1.0,0.005695542888592254
345,348.0,175.57588794615612,632.073196606162,0.0,0.0
346,349.0,175.4593094930949,631.6535141751417,1.0,0.005699327114013032
347,349.0,175.4593094930949,631.6535141751417,0.0,0.0
348,350.0,175.34282475358867,631.2341691129193,1.0,0.005703113323315691
349,350.0,175.34282475358867,631.2341691129193,0.0,0.0
350,350.0,175.34282475358867,631.2341691129193,0.0,0.0
351,351.0,175.22643367397612,630.815161226314,1.0,0.005706901516129617
352,351.0,175.22643367397612,630.815161226314,0.0,0.0
353,352.0,175.11013620064435,630.3964903223197,1.0,0.005710691692079903
354,352.0,175.11013620064435,630.3964903223197,0.0,0.0
355,353.0,174.99393228002884,629.9781562081039,1.0,0.0057144838507873505
356,353.0,174.99393228002884,629.9781562081039,0.0,0.0
357,354.0,174.87782185861346,629.5601586910085,1.0,0.005718277991868446
358,354.0,174.87782185861346,629.5601586910085,0.0,0.0
359,355.0,174.7618048829303,629.1424975785491,1.0,0.005722074114935363
360,355.0,174.7618048829303,629.1424975785491,0.0,0.0
361,355.0,174.7618048829303,629.1424975785491,0.0,0.0
362,356.0,174.64588129955976,628.7251726784151,1.0,0.005725872219595944
363,356.0,174.64588129955976,628.7251726784151,0.0,0.0
364,357.0,174.5300510551304,628.3081837984695,1.0,0.005729672305453694
365,357.0,174.5300510551304,628.3081837984695,0.0,0.0
366,358.0,174.41431409631898,627.8915307467483,1.0,0.005733474372107771
367,358.0,174.41431409631898,627.8915307467483,0.0,0.0
368,359.0,174.29867036985033,627.4752133314612,1.0,0.005737278419152973
369,359.0,174.29867036985033,627.4752133314612,0.0,0.0
370,360.0,174.18311982249742,627.0592313609907,1.0,0.005741084446179729
371,360.0,174.18311982249742,627.0592313609907,0.0,0.0
372,361.0,174.0676624010812,626.6435846438924,1.0,0.005744892452774092
373,361.0,174.0676624010812,626.6435846438924,0.0,0.0
374,361.0,174.0676624010812,626.6435846438924,0.0,0.0
375,362.0,173.95229805247064,626.2282729888943,1.0,0.005748702438517724
376,362.0,173.95229805247064,626.2282729888943,0.0,0.0
377,363.0,173.83702672358262,625.8132962048975,1.0,0.0057525144029878916
378,363.0,173.83702672358262,625.8132962048975,0.0,0.0
379,364.0,173.72184836138194,625.398654100975,1.0,0.0057563283457574485
380,364.0,173.72184836138194,625.398654100975,0.0,0.0
381,365.0,173.60676291288124,624.9843464863725,1.0,0.005760144266394833
382,365.0,173.60676291288124,624.9843464863725,0.0,0.0
383,366.0,173.491770325141,624.5703731705077,1.0,0.005763962164464053
384,366.0,173.491770325141,624.5703731705077,0.0,0.0
385,367.0,173.37687054526944,624.15673396297,1.0,0.005767782039524677
386,367.0,173.37687054526944,624.15673396297,0.0,0.0
387,368.0,173.2620635204225,623.743428673521,1.0,0.005771603891131826
388,368.0,173.2620635204225,623.743428673521,0.0,0.0
389,369.0,173.14734919780378,623.3304571120937,1.0,0.00577542771883616
390,369.0,173.14734919780378,623.3304571120937,0.0,0.0
391,370.0,173.03272752466458,622.9178190887925,1.0,0.005779253522183872
392,370.0,173.03272752466458,622.9178190887925,0.0,0.0
393,371.0,172.9181984483037,622.5055144138934,1.0,0.005783081300716673
394,371.0,172.9181984483037,622.5055144138934,0.0,0.0
395,372.0,172.80376191606757,622.0935428978432,1.0,0.005786911053971785
396,372.0,172.80376191606757,622.0935428978432,0.0,0.0
397,373.0,172.68941787535002,621.6819043512601,1.0,0.005790742781481932
398,373.0,172.68941787535002,621.6819043512601,0.0,0.0
399,374.0,172.57516627359243,621.2705985849327,1.0,0.005794576482775324
400,374.0,172.57516627359243,621.2705985849327,0.0,0.0
401,375.0,172.46100705828354,620.8596254098208,1.0,0.005798412157375655
402,375.0,172.46100705828354,620.8596254098208,0.0,0.0
403,376.0,172.34694017695946,620.4489846370541,1.0,0.005802249804802087
404,376.0,172.34694017695946,620.4489846370541,0.0,0.0
405,377.0,172.23296557720363,620.0386760779331,1.0,0.00580608942456924
406,377.0,172.23296557720363,620.0386760779331,0.0,0.0
407,378.0,172.11908320664676,619.6286995439284,1.0,0.005809931016187186
408,378.0,172.11908320664676,619.6286995439284,0.0,0.0
409,379.0,172.0052930129668,619.2190548466805,1.0,0.005813774579161433
410,379.0,172.0052930129668,619.2190548466805,0.0,0.0
411,380.0,171.89159494388886,618.8097417979999,1.0,0.0058176201129929205
