"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
"161131.5588235294","2019-01-12T18:41:14.895Z","-7.9431984","-34.915004499999995","61.41116731661282","17.423000000000002","17.295","3","224"
"161244.4166666667","2019-01-12T18:41:15.007Z","-7.943187699999999","-34.91501835","61.35466731661282","17.4825","17.479999999999997","3","224"
"161355.63888888893","2019-01-12T18:41:15.117Z","-7.94317695","-34.9150323","61.287167316612816","17.588500000000003","17.53","3","224"
"161466.86111111118","2019-01-12T18:41:15.227Z","-7.9431665","-34.915046649999994","61.334667316612816","17.704","17.62","3","224"
"161500","2019-01-12T18:41:15.260Z","-7.943163572527473","-34.91505089050949","61.464576907022554","17.715686313686167","17.733836163836106","3","224"
"161633.69444444455","2019-01-12T18:41:15.392Z","-7.94315035","-34.9150682","61.276667316612816","17.9555","17.86","3","224"
"161744.9166666668","2019-01-12T18:41:15.502Z","-7.94313935","-34.915082749999996","61.24566731661282","18.142","18.060000000000002","3","224"
"161856.13888888905","2019-01-12T18:41:15.612Z","-7.943128700000001","-34.915097349999996","61.315167316612815","18.1205","18.14","3","224"
"161967.3611111113","2019-01-12T18:41:15.722Z","-7.943117900000001","-34.915112050000005","61.30566731661281","18.249499999999998","18.19","3","224"
"162000","2019-01-12T18:41:15.754Z","-7.943114721978022","-34.91511625184816","61.30994853539392","18.10777522477463","18.22173826173819","3","224"
"162134.19444444455","2019-01-12T18:41:15.887Z","-7.94310145","-34.915134249999994","61.38816731661282","18.411","18.345","3","176"
"162245.4166666667","2019-01-12T18:41:15.997Z","-7.9430904","-34.915149150000005","61.35466731661282","18.519","18.425","3","176"
"162356.63888888893","2019-01-12T18:41:16.107Z","-7.94307905","-34.9151643","61.389667316612815","18.7455","18.64","3","176"
"162467.86111111118","2019-01-12T18:41:16.217Z","-7.9430676","-34.9151794","61.31616731661282","18.864","18.805","3","176"
"162500","2019-01-12T18:41:16.249Z","-7.943064348051948","-34.915183792207785","61.33818030362579","18.90562337662326","18.845454545454448","3","176"
"162634.69444444455","2019-01-12T18:41:16.382Z","-7.9430504","-34.91520225","61.359667316612814","19.0835","19.025","3","176"
"162745.9166666668","2019-01-12T18:41:16.492Z","-7.94303895","-34.91521765","61.40566731661282","19.133499999999998","19.12","3","176"
"162857.13888888905","2019-01-12T18:41:16.602Z","-7.943027649999999","-34.9152329","61.422167316612814","19.066","19.11","3","176"
"162968.3611111113","2019-01-12T18:41:16.712Z","-7.9430163","-34.91524805","61.455167316612815","19.017","19.02","3","176"
"163000","2019-01-12T18:41:16.743Z","-7.943013207092907","-34.91525241698301","61.45785662730209","19.113177822178372","19.124485514485798","3","176"
"163135.19444444455","2019-01-12T18:41:16.877Z","-7.9429995","-34.9152706","61.47816731661281","18.752","18.89","3","198"
"163246.4166666667","2019-01-12T18:41:16.987Z","-7.94298855","-34.91528545","61.48666731661282","18.507","18.665","3","198"
"163357.63888888893","2019-01-12T18:41:17.097Z","-7.942977900000001","-34.9152999","61.52166731661282","18.1535","18.295","3","198"
"163468.86111111118","2019-01-12T18:41:17.207Z","-7.9429672","-34.9153142","61.538167316612814","17.9255","18.060000000000002","3","198"
"163500","2019-01-12T18:41:17.238Z","-7.942963994305694","-34.91531821358641","61.57752695697245","17.941213786214114","17.94340659340675","3","198"
"163635.69444444455","2019-01-12T18:41:17.372Z","-7.94295155","-34.915335","61.59166731661281","17.4065","17.615000000000002","3","198"
"163746.9166666668","2019-01-12T18:41:17.482Z","-7.9429414000000005","-34.91534865","61.63616731661282","17.161","17.259999999999998","3","198"
"163858.13888888905","2019-01-12T18:41:17.592Z","-7.9429314","-34.91536205","61.68666731661282","16.887500000000003","17.025","3","198"
"163969.3611111113","2019-01-12T18:41:17.702Z","-7.942921500000001","-34.9153754","61.70266731661282","16.729","16.814999999999998","3","198"
"164000","2019-01-12T18:41:17.732Z","-7.942918950349651","-34.91537903116884","61.705593890039296","16.575242757243153","16.898791208791984","3","198"
"164136.19444444455","2019-01-12T18:41:17.867Z","-7.942907","-34.915394899999995","61.75316731661282","16.296","16.415","3","165"
"164247.4166666667","2019-01-12T18:41:17.977Z","-7.94289745","-34.9154077","61.763167316612815","16.1465","16.22","3","165"
