"cts","date","Accelerometer (z) [m/s2]","Accelerometer (x) [m/s2]","Accelerometer (y) [m/s2]"
"5151.912935323396","2019-01-12T18:38:38.924Z","11.980382775119617","0.20167464114832528","3.185645933014355"
"5251.514925373155","2019-01-12T18:38:39.023Z","9.935406698564593","5.722966507177034","1.2244019138755982"
"5351.116915422915","2019-01-12T18:38:39.121Z","10.763636363636362","2.1856459330143543","2.3999999999999995"
"5450.718905472674","2019-01-12T18:38:39.220Z","9.964114832535886","2.8976076555023926","2.3856459330143536"
"5550.320895522434","2019-01-12T18:38:39.318Z","12.331100478468901","1.0377990430622013","3.0550239234449754"
"5649.922885572193","2019-01-12T18:38:39.417Z","10.877033492822965","0.5490430622009569","1.3933014354066984"
"5749.524875621953","2019-01-12T18:38:39.515Z","12.362200956937798","0.5138755980861244","2.8000000000000003"
"5849.126865671712","2019-01-12T18:38:39.614Z","9.98133971291866","0.13325358851674646","1.6078947368421053"
"5948.7288557214715","2019-01-12T18:38:39.712Z","9.482296650717704","4.469856459330143","5.147846889952153"
"6048.975995024881","2019-01-12T18:38:39.812Z","9.973205741626794","4.295215311004784","6.126794258373206"
"6150.083333333338","2019-01-12T18:38:39.912Z","9.588995215311005","3.0526315789473677","4.280382775119616"
"6251.194444444451","2019-01-12T18:38:40.012Z","10.120574162679425","0.3870813397129187","6.704784688995215"
"6349.777777777785","2019-01-12T18:38:40.110Z","10.227272727272727","2.1743893225887687","6.572273986401411"
"6448.361111111119","2019-01-12T18:38:40.207Z","10.353110047846888","2.38133971291866","3.1468899521531104"
"6549.472222222233","2019-01-12T18:38:40.307Z","10.917224880382774","2.668421052631579","4.828708133971293"
"6650.583333333345","2019-01-12T18:38:40.407Z","10.513397129186604","1.699043062200957","3.7483253588516745"
"6751.694444444459","2019-01-12T18:38:40.507Z","12.149760765550237","3.250239234449761","4.098086124401914"
"6850.277777777796","2019-01-12T18:38:40.604Z","9.971921430370184","2.228280030219089","2.360740367665575"
"6948.8611111111295","2019-01-12T18:38:40.702Z","12.026315789473685","1.4318181818181819","1.6454545454545455"
"7049.3270729684955","2019-01-12T18:38:40.801Z","14.341148325358851","2.845454545454546","0.5992822966507176"
"7148.932835820908","2019-01-12T18:38:40.899Z","8.95885167464115","5.497607655502393","-1.6794258373205744"
"7248.534825870667","2019-01-12T18:38:40.998Z","12.996650717703348","4.299043062200957","2.1023923444976074"
"7348.136815920427","2019-01-12T18:38:41.096Z","10.662200956937799","5.132296650717703","2.517224880382775"
"7447.738805970186","2019-01-12T18:38:41.195Z","10.999521531100477","3.811483253588517","0.9882775119617222"
"7549.830845771189","2019-01-12T18:38:41.296Z","11.021531100478468","2.5726817042606522","3.126338573706994"
"7651.922885572193","2019-01-12T18:38:41.397Z","8.478468899521532","5.772248803827751","2.931100478468899"
"7751.524875621952","2019-01-12T18:38:41.495Z","12.170813397129185","-1.0255980861244018","3.4851674641148325"
"7851.126865671712","2019-01-12T18:38:41.594Z","11.014354066985645","1.6674641148325358","3.2856459330143535"
"7950.728855721471","2019-01-12T18:38:41.692Z","11.779425837320575","-1.3851674641148322","2.1856459330143547"
"8050.330845771153","2019-01-12T18:38:41.791Z","9.833014354066988","1.3930622009569378","2.1014354066985645"
"8149.932835820908","2019-01-12T18:38:41.889Z","11.304784688995213","-1.479425837320574","2.519617224880383"
"8249.534825870656","2019-01-12T18:38:41.988Z","9.870813397129186","0.23492822966507174","3.9181818181818193"
"8349.136815920398","2019-01-12T18:38:42.086Z","11.646411483253589","1.442822966507177","2.3784688995215313"
"8448.738805970139","2019-01-12T18:38:42.185Z","10.38373205741627","0.7497607655502393","3.3014354066985647"
"8548.34079601988","2019-01-12T18:38:42.283Z","11.030143540669856","3.0483253588516743","5.257894736842107"
"8647.942786069621","2019-01-12T18:38:42.382Z","8.879425837320573","2.390191387559808","3.421531100478469"
"8750.034825870605","2019-01-12T18:38:42.483Z","9.151401230348599","2.774550011392116","3.566529961266803"
"8852.12686567159","2019-01-12T18:38:42.584Z","10.075598086124401","4.4593301435406705","3.4186602870813396"
"8951.72885572133","2019-01-12T18:38:42.682Z","10.201913875598088","6.150717703349281","3.010047846889952"
"9051.975995024864","2019-01-12T18:38:42.782Z","12.616746411483255","0.27105263157894743","3.050956937799043"
"9150.555555555533","2019-01-12T18:38:42.880Z","10.602493074792246","1.0195164945857467","0.7805338705615714"
"9249.13888888885","2019-01-12T18:38:42.977Z","11.552153110047849","-0.375598086124402","1.7430622009569379"
"9350.249999999945","2019-01-12T18:38:43.077Z","11.015789473684212","1.3397129186602872","3.3516746411483256"
"9451.36111111104","2019-01-12T18:38:43.177Z","10.832057416267945","0.3870813397129185","1.805263157894737"
"9549.944444444356","2019-01-12T18:38:43.275Z","10.922311760261898","1.4330143540669857","3.19377990430622"
"9648.527777777676","2019-01-12T18:38:43.372Z","10.615311004784688","0.7947368421052631","2.847846889952153"
"9749.63888888877","2019-01-12T18:38:43.472Z","10.047368421052632","-1.2822966507177032","1.2208133971291866"
"9850.749999999865","2019-01-12T18:38:43.572Z","12.202870813397128","-1.3043062200956936","2.90622009569378"
"9951.86111111096","2019-01-12T18:38:43.672Z","8.876555023923444","1.2344497607655498","0.6105263157894738"
"10052.32707296848","2019-01-12T18:38:43.773Z","11.588038277511961","-0.3416267942583733","2.0555023923444975"
"10151.93283582088","2019-01-12T18:38:43.877Z","10.181818181818182","-0.4784688995215311","1.6562200956937798"
"10251.534825870624","2019-01-12T18:38:43.981Z","10.990430622009569","-1.2789473684210526","3.38421052631579"
"10351.136815920365","2019-01-12T18:38:44.085Z","9.78755980861244","-0.9229665071770337","3.0282296650717706"
"10450.738805970106","2019-01-12T18:38:44.189Z","11.374162679425835","-0.400956937799043","2.909569377990431"
"10550.340796019847","2019-01-12T18:38:44.293Z","9.975598086124402","-0.7696172248803829","2.0004784688995216"
"10649.942786069589","2019-01-12T18:38:44.397Z","11.754545454545452","-1.1141148325358852","3.1846889952153115"
"10749.54477611933","2019-01-12T18:38:44.501Z","9.774162679425839","0.1339712918660288","1.4940191387559811"
"10849.146766169071","2019-01-12T18:38:44.605Z","10.129186602870812","-0.9389952153110049","2.324641148325359"
"10948.74875621881","2019-01-12T18:38:44.709Z","10.597607655502392","-1.733014354066986","4.483253588516747"
"11048.927985074608","2019-01-12T18:38:44.812Z","9.7244019138756","-1.1770334928229664","1.083253588516746"
"11150.027777777754","2019-01-12T18:38:44.912Z","11.776076555023923","-0.08373205741626798","6.210526315789474"
"11251.138888888849","2019-01-12T18:38:45.012Z","10.307177033492822","-0.5607655502392345","1.8188995215311006"
"11349.722222222168","2019-01-12T18:38:45.109Z","12.289725509947118","-0.7911105514983631","3.5695039032989175"
"11448.305555555484","2019-01-12T18:38:45.207Z","8.422966507177032","2.324641148325359","3.107894736842105"
"11549.416666666579","2019-01-12T18:38:45.307Z","10.930622009569378","0.5763157894736842","4.695215311004784"
"11650.527777777674","2019-01-12T18:38:45.407Z","7.731578947368422","2.9459330143540665","6.873205741626795"
"11751.638888888767","2019-01-12T18:38:45.507Z","9.073684210526316","0.6509569377990431","5.505263157894737"
"11850.222222222086","2019-01-12T18:38:45.605Z","9.061319566859735","0.6301939058171746","6.943465122135482"
"11948.805555555402","2019-01-12T18:38:45.702Z","9.677033492822966","0.5514354066985646","6.64401913875598"
"12049.339427860677","2019-01-12T18:38:45.801Z","8.897129186602871","3.808133971291866","5.156937799043061"
"12148.952736318395","2019-01-12T18:38:45.899Z","10.829186602870815","3.973684210526316","2.410047846889952"
"12248.554726368136","2019-01-12T18:38:45.998Z","11.955980861244015","4.806698564593302","5.04066985645933"
"12348.156716417878","2019-01-12T18:38:46.096Z","9.711961722488038","3.458851674641148","2.718421052631579"
"12447.758706467619","2019-01-12T18:38:46.195Z","10.14401913875598","4.51842105263158","2.4162679425837315"
"12549.850746268603","2019-01-12T18:38:46.296Z","10.736272499430395","3.463089542036911","4.601617680565049"
"12651.942786069587","2019-01-12T18:38:46.397Z","10.285167464114831","2.3200956937799044","2.3016746411483258"
"12751.544776119328","2019-01-12T18:38:46.495Z","12.670813397129184","3.6007177033492828","6.068421052631579"
"12851.14676616907","2019-01-12T18:38:46.594Z","8.154066985645931","5.677511961722488","2.4418660287081337"
"12950.74875621881","2019-01-12T18:38:46.692Z","13.15980861244019","3.1846889952153106","6.126315789473684"
"13050.350746268643","2019-01-12T18:38:46.791Z","8.083253588516747","5.576555023923445","2.6220095693779903"
"13149.952736318393","2019-01-12T18:38:46.889Z","9.569377990430622","3.295215311004785","5.288516746411483"
"13249.554726368135","2019-01-12T18:38:46.988Z","9.249282296650717","2.9789473684210526","5.761722488038276"
"13349.156716417876","2019-01-12T18:38:47.086Z","11.148803827751195","1.3832535885167463","3.1406698564593296"
"13448.758706467617","2019-01-12T18:38:47.185Z","11.20047846889952","6.533492822966507","4.997129186602871"
"13548.360696517359","2019-01-12T18:38:47.284Z","10.511961722488039","6.785645933014355","4.249282296650717"
"13647.9626865671","2019-01-12T18:38:47.382Z","11.328708133971292","2.4722488038277515","3.0598086124401913"
"13750.054726368086","2019-01-12T18:38:47.483Z","11.00421508316245","4.7793347003873325","7.4598997493734345"
"13852.14676616907","2019-01-12T18:38:47.584Z","10.040669856459328","2.491148325358851","4.288516746411484"
"13951.74875621881","2019-01-12T18:38:47.682Z","7.455980861244019","5.912918660287081","3.052392344497608"
"14051.927985074615","2019-01-12T18:38:47.784Z","11.225837320574163","-1.3531100478468898","4.546889952153109"
"14150.499999999976","2019-01-12T18:38:47.887Z","8.449383026945354","5.477839335180056","5.363510450768069"
"14249.083333333301","2019-01-12T18:38:47.989Z","9.814354066985647","3.28133971291866","4.946889952153111"
"14350.194444444396","2019-01-12T18:38:48.095Z","9.04976076555024","6.330143540669856","4.863157894736841"
"14451.305555555491","2019-01-12T18:38:48.201Z","9.423444976076555","2.0299043062200957","5.042105263157896"
"14549.888888888803","2019-01-12T18:38:48.303Z","8.863888189372954","5.438554520271972","4.191009821203727"
"14648.472222222126","2019-01-12T18:38:48.406Z","9.811483253588516","4.397607655502393","3.1019138755980857"
"14749.583333333221","2019-01-12T18:38:48.512Z","9.714354066985646","-0.6196172248803828","4.280861244019139"
"14850.694444444316","2019-01-12T18:38:48.618Z","11.27799043062201","1.0894736842105264","1.7662679425837315"
"14951.805555555411","2019-01-12T18:38:48.723Z","10.658851674641147","1.5349282296650721","2.1454545454545455"
"15052.339427860677","2019-01-12T18:38:48.824Z","10.711004784688994","2.81244019138756","1.9488038277511963"
"15151.952736318392","2019-01-12T18:38:48.917Z","9.53397129186603","1.8801435406698563","1.3064593301435408"
"15251.554726368135","2019-01-12T18:38:49.010Z","12.652153110047848","0.26531100478468894","4.9851674641148325"
"15351.156716417874","2019-01-12T18:38:49.103Z","9.664114832535887","-0.3688995215311004","0.09880382775119634"
"15450.758706467617","2019-01-12T18:38:49.196Z","12.161722488038276","-0.5958133971291867","2.7552631578947366"
"15550.360696517357","2019-01-12T18:38:49.289Z","8.355980861244019","-2.1354066985645934","7.53397129186603"
"15649.9626865671","2019-01-12T18:38:49.382Z","10.493301435406702","-2.7574162679425838","5.156459330143542"
"15749.56467661684","2019-01-12T18:38:49.475Z","10.279425837320574","-3.3535885167464117","4.6918660287081355"
"15849.166666666582","2019-01-12T18:38:49.568Z","8.421052631578947","-3.2968899521531103","2.384688995215311"
"15948.768656716322","2019-01-12T18:38:49.661Z","9.98181818181818","-1.9679425837320574","5.659808612440192"
"16048.37064676615","2019-01-12T18:38:49.758Z","10.839712918660288","-0.31291866028708126","4.221531100478469"
"16147.972636815906","2019-01-12T18:38:49.862Z","10.346889952153111","-0.14138755980861237","5.183253588516745"
"16250.064676616894","2019-01-12T18:38:49.968Z","11.297676008202325","-1.242082478924584","4.346206425153793"
"16352.156716417878","2019-01-12T18:38:50.075Z","7.2059808612440195","-1.0700956937799044","4.324880382775119"
"16451.758706467645","2019-01-12T18:38:50.179Z","11.888516746411481","-3.7528708133971302","5.041626794258373"
"16551.360696517422","2019-01-12T18:38:50.283Z","11.570334928229663","-1.7488038277511961","5.736363636363635"
"16650.9626865672","2019-01-12T18:38:50.387Z","10.52200956937799","-2.205980861244018","5.008133971291866"
"16750.564676616978","2019-01-12T18:38:50.491Z","8.629186602870815","-3.3177033492822963","4.968421052631579"
"16850.166666666755","2019-01-12T18:38:50.595Z","12.509569377990431","-2.1686602870813396","2.930143540669857"
"16949.768656716533","2019-01-12T18:38:50.699Z","10.352631578947367","-1.2425837320574162","4.742105263157894"
"17049.883747927048","2019-01-12T18:38:50.800Z","10.218181818181817","-1.1409090909090909","2.937799043062201"
"17150.972222222204","2019-01-12T18:38:50.894Z","10.802870813397128","-0.4842105263157894","3.7186602870813394"
"17249.555555555515","2019-01-12T18:38:50.986Z","12.647821707378492","-3.021027449005288","3.9835054142533366"
"17348.13888888884","2019-01-12T18:38:51.078Z","10.22488038277512","-1.1282296650717702","3.8583732057416267"
"17449.249999999935","2019-01-12T18:38:51.173Z","10.338277511961726","-3.9038277511961725","4.164114832535885"
"17550.36111111103","2019-01-12T18:38:51.267Z","11.04114832535885","-2.3062200956937797","4.777990430622009"
"17651.472222222124","2019-01-12T18:38:51.362Z","9.310047846889953","-1.7845693779904306","5.3966507177033485"
"17750.05555555544","2019-01-12T18:38:51.454Z","10.023293880634597","-1.2894736842105263","4.368798791236464"
"17848.63888888876","2019-01-12T18:38:51.546Z","9.894736842105264","-5.015311004784689","4.909090909090909"
"17949.749999999854","2019-01-12T18:38:51.640Z","11.608133971291869","-2.226794258373206","3.662200956937799"
"18050.34800995023","2019-01-12T18:38:51.740Z","8.320095693779907","-4.198564593301435","4.578947368421053"
"18149.972636815954","2019-01-12T18:38:51.849Z","10.936363636363632","-3.403349282296651","3.565311004784689"
"18249.57462686573","2019-01-12T18:38:51.958Z","10.673205741626795","-2.3777511961722495","3.2595693779904304"
"18349.17661691551","2019-01-12T18:38:52.068Z","9.87177033492823","-2.3244019138755987","1.9157894736842103"
"18448.778606965287","2019-01-12T18:38:52.177Z","9.858373205741627","-2.9306220095693774","3.5306220095693783"
"18548.380597015064","2019-01-12T18:38:52.287Z","11.22392344497608","-3.5552631578947365","6.773205741626794"
"18647.982587064842","2019-01-12T18:38:52.396Z","10.014354066985646","-0.8110047846889953","4.229186602870813"
"18750.074626865866","2019-01-12T18:38:52.509Z","10.2924356345409","-0.3703577124629756","2.0750740487582595"
"18852.166666666886","2019-01-12T18:38:52.621Z","12.424880382775122","-0.21555023923444974","0.669617224880382"
"18951.768656716664","2019-01-12T18:38:52.730Z","12.182296650717705","-0.40143540669856453","3.2456937799043066"
"19051.37064676622","2019-01-12T18:38:52.834Z","8.064593301435407","-0.005263157894736761","3.1550239234449764"
"19150.972636815957","2019-01-12T18:38:52.927Z","9.500000000000002","1.0126794258373206","4.2502392344497615"
"19250.574626865735","2019-01-12T18:38:53.020Z","12.688995215311005","-0.6916267942583734","4.65311004784689"
"19350.176616915513","2019-01-12T18:38:53.113Z","9.90382775119617","0.311244019138756","0.7143540669856461"
"19449.77860696529","2019-01-12T18:38:53.206Z","12.08133971291866","-1.8655502392344496","-0.4430622009569378"
"19549.380597015068","2019-01-12T18:38:53.299Z","11.005263157894738","-2.8344497607655503","1.5016746411483253"
"19648.982587064846","2019-01-12T18:38:53.392Z","11.302392344497608","1.217224880382775","3.928468899521531"
"19748.584577114623","2019-01-12T18:38:53.486Z","9.896172248803829","1.7272727272727273","3.8755980861244024"
"19848.1865671644","2019-01-12T18:38:53.578Z","10.32822966507177","2.575119617224881","1.836842105263158"
"19947.78855721418","2019-01-12T18:38:53.672Z","11.128229665071771","1.6973684210526316","2.772248803827751"
"20047.843283582137","2019-01-12T18:38:53.767Z","9.407177033492822","1.0913875598086127","3.5363636363636357"
"20148.91666666665","2019-01-12T18:38:53.867Z","10.814354066985645","-0.05191387559808609","1.1370813397129187"
"20250.027777777745","2019-01-12T18:38:53.967Z","10.201913875598086","0.7155502392344498","2.422966507177034"
"20351.13888888884","2019-01-12T18:38:54.067Z","10.667464114832535","1.5550239234449763","3.6392344497607656"
"20449.722222222157","2019-01-12T18:38:54.165Z","11.82535885167464","0.8359355326114329","3.1502140518761017"
"20548.30555555547","2019-01-12T18:38:54.262Z","9.852631578947369","2.8040669856459335","3.1172248803827745"
"20649.416666666566","2019-01-12T18:38:54.362Z","9.966507177033494","1.7435406698564595","2.050956937799043"
"20750.52777777766","2019-01-12T18:38:54.462Z","10.43397129186603","-1.455741626794258","5.600956937799043"
"20851.638888888756","2019-01-12T18:38:54.562Z","7.6846889952153115","-0.6822966507177033","6.136842105263158"
"20950.222222222077","2019-01-12T18:38:54.660Z","9.565978342986654","-1.9079576932762525","6.055527574918157"
"21048.352819237123","2019-01-12T18:38:54.758Z","10.02870813397129","-1.3473684210526315","5.564114832535886"
"21147.992537313465","2019-01-12T18:38:54.862Z","9.856459330143542","-2.696650717703349","4.692344497607656"
"21250.084577114492","2019-01-12T18:38:54.968Z","10.393597630439736","-4.480177717019823","4.448735475051263"
"21352.17661691551","2019-01-12T18:38:55.075Z","9.162679425837322","-3.4559808612440186","5.184688995215311"
"21451.778606965287","2019-01-12T18:38:55.179Z","10.162679425837323","-2.1172248803827753","5.670813397129186"
"21551.380597015064","2019-01-12T18:38:55.283Z","10.664114832535885","-2.5224880382775114","5.908612440191388"
"21650.982587064842","2019-01-12T18:38:55.387Z","9.582296650717705","-3.432535885167464","5.5894736842105255"
"21750.58457711462","2019-01-12T18:38:55.491Z","9.095693779904307","-2.125358851674641","5.021531100478469"
"21850.186567164397","2019-01-12T18:38:55.595Z","10.75598086124402","-3.279425837320574","7.023923444976078"
"21949.788557214175","2019-01-12T18:38:55.699Z","12.20909090909091","-1.2999999999999998","6.426794258373205"
"22049.843283582137","2019-01-12T18:38:55.802Z","8.223444976076555","-6.025358851674641","5.793779904306221"
"22150.916666666646","2019-01-12T18:38:55.902Z","10.84066985645933","-2.4019138755980864","4.18755980861244"
"22249.499999999964","2019-01-12T18:38:55.999Z","8.50831024930748","-2.7195920423067235","3.776001007302946"
"22348.08333333328","2019-01-12T18:38:56.097Z","11.044019138755981","-0.6204545454545455","5.0688995215311"
"22449.194444444376","2019-01-12T18:38:56.197Z","9.23157894736842","-0.5287081339712917","3.5545454545454547"
"22550.30555555547","2019-01-12T18:38:56.297Z","12.631100478468896","-0.6239234449760767","5.209569377990431"
"22651.416666666566","2019-01-12T18:38:56.397Z","10.691866028708134","-2.7200956937799043","2.4421052631578952"
"22749.999999999884","2019-01-12T18:38:56.495Z","11.88831528582221","-1.9568118861747672","1.5103248552002015"
"22848.5833333332","2019-01-12T18:38:56.592Z","12.29952153110048","-4.3775119617224885","2.2062200956937796"
"22949.694444444296","2019-01-12T18:38:56.692Z","10.763636363636365","-4.61818181818182","2.260047846889952"
"23050.352819237123","2019-01-12T18:38:56.791Z","12.22775119617225","0.6815789473684211","2.9535885167464118"
"23149.992537313465","2019-01-12T18:38:56.890Z","11.889473684210527","-2.922009569377991","2.468899521531101"
"23249.594527363246","2019-01-12T18:38:56.988Z","12.876076555023923","-2.285645933014354","3.517703349282297"
"23349.19651741302","2019-01-12T18:38:57.087Z","11.316267942583734","-2.5110047846889954","1.1825358851674643"
"23448.7985074628","2019-01-12T18:38:57.185Z","13.67511961722488","-3.565071770334928","1.2885167464114833"
"23548.400497512575","2019-01-12T18:38:57.284Z","11.070813397129186","-3.6688995215311","1.9031100478468899"
"23648.002487562357","2019-01-12T18:38:57.382Z","13.27224880382775","-2.2421052631578946","3.2033492822966507"
"23750.094527363377","2019-01-12T18:38:57.483Z","12.942241968557756","-4.072795625427204","-0.58589655958077"
"23852.1865671644","2019-01-12T18:38:57.584Z","13.100478468899517","-3.9480861244019136","3.237559808612441"
"23951.78855721418","2019-01-12T18:38:57.683Z","10.539234449760768","-2.9028708133971293","1.514832535885167"
"24051.390547263745","2019-01-12T18:38:57.783Z","12.449760765550238","-4.3574162679425825","0.3562200956937798"
"24150.99253731347","2019-01-12T18:38:57.887Z","8.944019138755982","-2.012679425837321","4.1370813397129185"
"24250.594527363246","2019-01-12T18:38:57.991Z","12.005741626794254","-0.369377990430622","6.222488038277512"
"24350.196517413024","2019-01-12T18:38:58.094Z","12.282775119617224","0.2925837320574162","0.4131578947368421"
"24449.7985074628","2019-01-12T18:38:58.198Z","12.191866028708132","-1.41866028708134","0.12224880382775132"
"24549.40049751258","2019-01-12T18:38:58.303Z","12.196650717703351","-2.8136363636363635","0.3294258373205742"
"24649.002487562357","2019-01-12T18:38:58.407Z","12.664114832535883","-1.4179425837320574","1.7521531100478467"
"24748.604477612134","2019-01-12T18:38:58.511Z","11.647846889952154","-2.8483253588516746","4.315311004784689"
"24848.206467661912","2019-01-12T18:38:58.614Z","10.78995215311005","-4.1028708133971294","4.609090909090909"
"24947.80845771169","2019-01-12T18:38:58.718Z","10.464593301435405","-5.54019138755981","4.0669856459330145"
"25047.80659203987","2019-01-12T18:38:58.820Z","11.299043062200957","-2.633971291866029","2.2540669856459337"
"25148.8611111111","2019-01-12T18:38:58.915Z","11.668421052631576","-0.2899521531100483","2.2655502392344498"
"25249.972222222194","2019-01-12T18:38:59.009Z","11.587559808612442","0.1760765550239234","0.9803827751196172"
"25351.08333333329","2019-01-12T18:38:59.104Z","11.348325358851676","-0.5129186602870813","3.3258373205741627"
"25449.666666666595","2019-01-12T18:38:59.196Z","11.890329891714934","-0.5347519516494585","2.7656761521027455"
"25548.24999999992","2019-01-12T18:38:59.288Z","12.523923444976077","-1.058133971291866","2.7028708133971295"
"25649.361111111015","2019-01-12T18:38:59.382Z","12.0866028708134","-0.5700956937799043","3.4645933014354067"
"25750.47222222211","2019-01-12T18:38:59.477Z","12.025837320574164","-2.15311004784689","3.7425837320574162"
"25851.583333333205","2019-01-12T18:38:59.571Z","11.15311004784689","-1.9722488038277515","4.830143540669857"
"25950.16666666651","2019-01-12T18:38:59.663Z","11.866154621002266","-5.0708889448501635","3.878745907831781"
"26048.353855721365","2019-01-12T18:38:59.758Z","9.413397129186604","-4.186602870813397","1.5736842105263158"
"26148.012437810983","2019-01-12T18:38:59.861Z","12.656937799043062","-3.5669856459330145","5.01578947368421"
"26250.104477612","2019-01-12T18:38:59.968Z","9.925609478241059","-0.6629072681704258","2.2126908179539755"
