,Distance,speed,speed (km/h),dx,t(s)
157,216.0,51.06558831513463,183.8361179344847,1.0,0.019582658948895798
158,217.0,51.134201541860925,184.08312555069932,1.0,0.019556382418161974
159,218.0,51.20256600086498,184.3292376031139,1.0,0.019530271197406527
160,219.0,51.27068349946045,184.57446059805764,1.0,0.01950432355774082
161,220.0,51.33855582382636,184.8188009657749,1.0,0.019478537795874214
162,221.0,51.40618473934771,185.06226506165174,1.0,0.019452912233624147
163,222.0,51.47357199094925,185.3048591674173,1.0,0.019427445217437656
164,223.0,51.540719303422385,185.54658949232058,1.0,0.0194021351179241
165,224.0,51.607628381745414,185.7874621742835,1.0,0.01937698032939872
166,225.0,51.67430091139738,186.02748328103058,1.0,0.019351979269436777
167,227.0,51.80709100606508,186.5055276218343,2.0,0.03860475392771733
168,228.0,51.87306329518509,186.74302786266634,1.0,0.01927782815349602
169,229.0,51.93880559220275,186.9797001319299,1.0,0.019253426962712518
170,230.0,52.00431948955197,187.21555016238707,1.0,0.019229171919092354
171,231.0,52.06960656192344,187.4505836229244,1.0,0.019205061571009884
172,232.0,52.134668366537326,187.6848061195344,1.0,0.019181094487250076
173,233.0,52.19950644341057,187.91822319627806,1.0,0.019157269256637494
174,234.0,52.26412231561907,188.15084033622864,1.0,0.01913358448767351
175,235.0,52.32851748955474,188.38266296239706,1.0,0.019110038808181587
176,236.0,52.39269345517764,188.61369643863952,1.0,0.019086630864960357
177,237.0,52.45665168626322,188.8439460705476,1.0,0.019063359323444374
178,238.0,52.520393640644876,189.07341710632156,1.0,0.019040222867372274
179,239.0,52.58392076045187,189.30211473762674,1.0,0.01901722019846218
180,240.0,52.647234472342745,189.53004410043388,1.0,0.018994350036094138
181,241.0,52.71033618773432,189.75721027584356,1.0,0.018971611116999472
182,242.0,52.77322730302638,189.98361829089498,1.0,0.01894900219495678
183,243.0,52.83590919982217,190.2092731193598,1.0,0.01892652204049449
184,244.0,52.89838324514472,190.434179682521,1.0,0.018904169440599774
185,245.0,52.96065079164926,190.65834284993733,1.0,0.018881943198433622
186,246.0,53.022713177831555,190.8817674401936,1.0,0.01885984213305202
187,247.0,53.08457172823254,191.10445822163715,1.0,0.01883786507913295
188,248.0,53.14622775363908,191.3264199131007,1.0,0.018816010886709207
189,249.0,53.20768255128116,191.54765718461218,1.0,0.018794278420906748
190,250.0,53.268937405025376,191.76817465809137,1.0,0.018772666561688543
191,251.0,53.32999358556502,191.98797690803408,1.0,0.018751174203603744
192,252.0,53.39085235060663,192.20706846218386,1.0,0.01872980025554205
193,252.0,53.39085235060663,192.20706846218386,0.0,0.0
194,253.0,53.45151494505327,192.42545380219178,1.0,0.018708543640493132
195,254.0,53.51198260118444,192.643137364264,1.0,0.018687403295311017
196,255.0,53.57225653883284,192.86012353979822,1.0,0.01866637817048329
197,256.0,53.632337965557944,193.0764166760086,1.0,0.018645467229904993
198,257.0,53.692228076816505,193.2920210765394,1.0,0.01862466945065714
199,258.0,53.75192805613006,193.50694100206823,1.0,0.01860398382278971
200,259.0,53.81143907524948,193.72118067089815,1.0,0.01858340934910899
201,260.0,53.87076229431661,193.9347442595398,1.0,0.018562945044969234
202,261.0,53.929898862023144,194.14763590328332,1.0,0.018542589938068458
203,262.0,53.98884991576667,194.35985969676003,1.0,0.018522343068248324
204,262.0,53.98884991576667,194.35985969676003,0.0,0.0
205,263.0,54.04761658180407,194.57141969449467,1.0,0.018502203487297992
206,264.0,53.85649108886719,193.88336791992188,1.0,0.01856786396183751
207,265.0,53.38444137573242,192.18398895263672,1.0,0.01873204953034465
208,266.0,52.91722869873047,190.50202331542968,1.0,0.018897437084115308
209,267.0,52.45557403564453,188.8400665283203,1.0,0.01906375096229967
210,268.0,52.00033187866211,187.2011947631836,1.0,0.019230646495360954
211,269.0,51.55244827270508,185.58881378173828,1.0,0.019397720835878502
212,269.0,51.112918853759766,184.00650787353516,0.0,0.0
213,270.0,50.71538162231445,182.57537384033205,1.0,0.01971788376645097
214,271.0,50.263206481933594,180.94754333496095,1.0,0.019895268726228918
215,272.0,49.82281494140625,179.3621337890625,1.0,0.02007112607298569
216,273.0,49.36299133300781,177.70676879882814,1.0,0.020258091598499315
217,274.0,48.917198181152344,176.10191345214844,1.0,0.020442708028713247
218,274.0,48.48637008666992,174.55093231201172,0.0,0.0
219,275.0,48.07133865356445,173.05681915283205,1.0,0.020802416325592606
220,276.0,47.67285919189453,171.6222930908203,1.0,0.020976295883046652
221,277.0,47.29156494140625,170.2496337890625,1.0,0.021145419933533378
222,278.0,46.927947998046875,168.94061279296875,1.0,0.021309263299593234
223,278.0,46.61430740356445,167.81150665283204,0.0,0.0
224,279.0,46.350799560546875,166.86287841796874,1.0,0.021574600858691236
225,280.0,46.07368850708008,165.8652786254883,1.0,0.02170436169542474
226,281.0,45.84673309326172,165.0482391357422,1.0,0.02181180495381849
227,282.0,45.63777542114258,164.29599151611328,1.0,0.021911672748552304
228,282.0,45.446380615234375,163.60697021484376,0.0,0.0
229,283.0,45.271934509277344,162.97896423339844,1.0,0.02208874020603372
230,284.0,45.11360168457031,162.40896606445312,1.0,0.022166263890697483
231,285.0,44.970340728759766,161.89322662353516,1.0,0.02223687843575694
232,285.0,44.84092712402344,161.42733764648438,0.0,0.0
233,286.0,44.75632858276367,161.12278289794924,1.0,0.022343208919623377
234,287.0,44.6501350402832,160.74048614501953,1.0,0.022396348837417923
235,288.0,44.55281448364258,160.3901321411133,1.0,0.022445271114513915
236,288.0,44.462303161621094,160.06429138183594,0.0,0.0
237,289.0,44.37635803222656,159.75488891601563,1.0,0.022534521631400888
238,290.0,44.29256057739258,159.45321807861328,1.0,0.0225771548757651
239,291.0,44.20836639404297,159.1501190185547,1.0,0.022620152735043135
240,291.0,44.12111282348633,158.83600616455078,0.0,0.0
241,292.0,44.028053283691406,158.50099182128906,1.0,0.022712791627569274
242,293.0,43.926429748535156,158.13514709472656,1.0,0.022765337536528284
243,293.0,43.77977752685547,157.6071990966797,0.0,0.0
244,294.0,43.65275192260742,157.14990692138673,1.0,0.022908063202359247
245,295.0,43.50920867919922,156.6331512451172,1.0,0.022983640253564936
246,296.0,43.34684753417969,156.04865112304688,1.0,0.023069728409003305
247,296.0,43.16359329223633,155.3889358520508,0.0,0.0
248,297.0,42.957725524902344,154.64781188964844,1.0,0.02327869987949678
249,298.0,42.76201248168945,153.94324493408203,1.0,0.023385241759334797
250,298.0,42.507232666015625,153.02603759765626,0.0,0.0
251,299.0,42.261165618896484,152.14019622802735,1.0,0.02366238567619782
252,300.0,41.98957443237305,151.16246795654297,1.0,0.02381543546269004
253,300.0,41.69282150268555,150.094157409668,0.0,0.0
254,301.0,41.405757904052734,149.06072845458985,1.0,0.024151230423489517
255,302.0,41.061485290527344,147.82134704589845,1.0,0.024353722056681043
256,302.0,40.729557037353516,146.62640533447265,0.0,0.0
257,303.0,40.34412384033203,145.2388458251953,1.0,0.024786757148516872
258,304.0,39.94133758544922,143.7888153076172,1.0,0.025036717858049496
259,304.0,39.52358627319336,142.2849105834961,0.0,0.0
260,305.0,39.0933837890625,140.736181640625,1.0,0.025579775989608217
261,306.0,38.6202392578125,139.032861328125,1.0,0.025893159110807674
262,306.0,38.1401481628418,137.30453338623047,0.0,0.0
263,307.0,37.6229362487793,135.44257049560548,1.0,0.026579530991083816
264,307.0,37.13656234741211,133.6916244506836,0.0,0.0
265,308.0,36.618080139160156,131.82508850097656,1.0,0.027308913962711515
266,309.0,36.13431167602539,130.08352203369142,1.0,0.02767452743989824
267,309.0,35.65459442138672,128.3565399169922,0.0,0.0
268,310.0,35.18052291870117,126.64988250732422,1.0,0.028424819105472208
269,310.0,34.74498748779297,125.08195495605469,0.0,0.0
270,311.0,34.28594207763672,123.4293914794922,1.0,0.029166472886631226
271,312.0,33.867156982421875,121.92176513671875,1.0,0.029527131566403155
272,312.0,33.4578857421875,120.44838867187501,0.0,0.0
273,313.0,33.05870056152344,119.01132202148438,1.0,0.03024922283738781
274,313.0,32.639373779296875,117.50174560546876,0.0,0.0
275,314.0,32.26154708862305,116.14156951904297,1.0,0.030996653609108766
276,315.0,31.924867630004883,114.92952346801758,1.0,0.03132354412834404
277,315.0,31.568546295166016,113.64676666259766,0.0,0.0
278,316.0,31.222946166992188,112.40260620117188,1.0,0.03202772712900377
279,316.0,30.887861251831055,111.1963005065918,0.0,0.0
280,317.0,30.592849731445312,110.13425903320312,1.0,0.03268737658565149
281,317.0,30.277854919433594,109.00027770996094,0.0,0.0
282,318.0,30.002056121826172,108.00740203857423,1.0,0.03333104891009489
283,318.0,29.705738067626953,106.94065704345704,0.0,0.0
284,319.0,29.41820526123047,105.9055389404297,1.0,0.03399255634802017
285,320.0,29.168399810791016,105.00623931884766,1.0,0.03428367707816609
286,320.0,28.89708137512207,104.02949295043946,0.0,0.0
287,321.0,28.633268356323242,103.07976608276367,1.0,0.03492440987021185
288,321.0,28.40572738647461,102.2606185913086,0.0,0.0
289,322.0,28.155614852905273,101.36021347045899,1.0,0.035516894417839846
290,322.0,27.911773681640625,100.48238525390626,0.0,0.0
291,323.0,27.673818588256836,99.62574691772461,1.0,0.036135237239155064
292,323.0,27.441373825073242,98.78894577026368,0.0,0.0
293,324.0,27.21408462524414,97.97070465087891,1.0,0.03674567834158886
294,324.0,27.020591735839844,97.27413024902344,0.0,0.0
295,325.0,26.80256462097168,96.48923263549806,1.0,0.03730986247553152
296,325.0,26.61765480041504,95.82355728149415,0.0,0.0
297,326.0,26.465526580810547,95.27589569091798,1.0,0.03778500295267405
298,326.0,26.2879638671875,94.636669921875,0.0,0.0
299,327.0,26.14259147644043,94.11332931518555,1.0,0.03825175483850539
300,327.0,26.000171661376953,93.60061798095704,0.0,0.0
301,328.0,25.889381408691406,93.20177307128907,1.0,0.03862587460912785
302,328.0,25.78099822998047,92.8115936279297,0.0,0.0
303,329.0,25.703720092773438,92.53339233398438,1.0,0.03890487432911116
304,329.0,25.628314971923828,92.26193389892579,0.0,0.0
305,330.0,25.55449676513672,91.99618835449219,1.0,0.03913205606006188
306,330.0,25.481983184814453,91.73513946533204,0.0,0.0
307,331.0,25.439516067504883,91.58225784301759,1.0,0.03930892385477993
308,331.0,25.397796630859375,91.43206787109375,0.0,0.0
309,332.0,25.356529235839844,91.28350524902343,1.0,0.03943757407407965
310,332.0,25.315414428710938,91.13549194335938,0.0,0.0
311,333.0,25.274147033691406,90.98692932128907,1.0,0.03956612259424469
312,333.0,25.2324275970459,90.83673934936523,0.0,0.0
313,333.0,25.219127655029297,90.78885955810547,0.0,0.0
314,334.0,25.175662994384766,90.63238677978516,1.0,0.0397209003084861
315,334.0,25.160085678100586,90.57630844116211,0.0,0.0
316,335.0,25.113779067993164,90.4096046447754,1.0,0.039818778260834235
317,335.0,25.094894409179688,90.34161987304688,0.0,0.0
318,336.0,25.044788360595703,90.16123809814454,1.0,0.03992846677727783
319,336.0,25.02170753479004,90.07814712524414,0.0,0.0
320,337.0,24.996265411376953,89.98655548095704,1.0,0.04000597623454798
321,337.0,24.968320846557617,89.88595504760742,0.0,0.0
322,338.0,24.937763214111328,89.77594757080078,1.0,0.04009982737481998
323,338.0,24.90451431274414,89.65625152587891,0.0,0.0
324,339.0,24.839317321777344,89.42154235839844,1.0,0.04025875538549005
325,339.0,24.80062484741211,89.2822494506836,0.0,0.0
326,340.0,24.73003578186035,89.02812881469727,1.0,0.04043665803077838
327,340.0,24.68604278564453,88.86975402832032,0.0,0.0
328,340.0,24.6395320892334,88.70231552124024,0.0,0.0
329,341.0,24.561506271362305,88.4214225769043,1.0,0.0407141153702759
330,341.0,24.510435104370117,88.23756637573243,0.0,0.0
331,342.0,24.428281784057617,87.94181442260742,1.0,0.04093615788616864
332,342.0,24.373470306396484,87.74449310302735,0.0,0.0
333,343.0,24.317142486572266,87.54171295166016,1.0,0.04112325288845892
334,343.0,24.259580612182617,87.33449020385743,0.0,0.0
335,344.0,24.201086044311523,87.12390975952148,1.0,0.04132045967561239
336,344.0,24.14197540283203,86.91111145019532,0.0,0.0
337,345.0,24.111467361450195,86.80128250122071,1.0,0.041474041583998165
338,345.0,24.052127838134766,86.58766021728516,0.0,0.0
339,345.0,24.02203941345215,86.47934188842774,0.0,0.0
340,346.0,23.96394920349121,86.27021713256836,1.0,0.041729349011235345
341,346.0,23.935832977294922,86.16899871826172,0.0,0.0
342,347.0,23.88060188293457,85.97016677856446,1.0,0.04187499146387155
343,347.0,23.85613441467285,85.88208389282227,0.0,0.0
344,348.0,23.805505752563477,85.69982070922852,1.0,0.042007089048814505
345,348.0,23.786508560180664,85.6314308166504,0.0,0.0
346,349.0,23.74236297607422,85.47250671386719,1.0,0.042118806835180024
347,349.0,23.730817794799805,85.4309440612793,0.0,0.0
348,350.0,23.693292314661715,85.29585233278218,1.0,0.0422060381782057
349,350.0,23.693292314661715,85.29585233278218,0.0,0.0
350,350.0,23.693292314661715,85.29585233278218,0.0,0.0
351,351.0,23.67860221862793,85.24296798706055,1.0,0.0422322226103913
352,351.0,23.678602741361306,85.2429698689007,0.0,0.0
353,352.0,23.720592498779297,85.39413299560547,1.0,0.042157462974479316
354,352.0,23.75395393371582,85.51423416137696,0.0,0.0
355,353.0,23.796630859375,85.66787109375001,1.0,0.04202275548624719
356,353.0,23.849491119384766,85.85816802978516,0.0,0.0
357,354.0,23.942340850830078,86.19242706298829,1.0,0.041767010428528345
358,354.0,24.018508911132812,86.46663208007813,0.0,0.0
359,355.0,24.136943817138672,86.89299774169922,1.0,0.041430265885192157
360,355.0,24.269962310791016,87.37186431884766,0.0,0.0
361,355.0,24.44820213317871,88.01352767944336,0.0,0.0
362,356.0,24.614526748657227,88.61229629516602,1.0,0.040626415864548446
363,356.0,24.8293514251709,89.38566513061524,0.0,0.0
364,357.0,25.065040588378906,90.23414611816406,1.0,0.03989620509386438
365,357.0,25.323453903198242,91.16443405151368,0.0,0.0
366,358.0,25.576213836669922,92.07436981201172,1.0,0.039098828559458204
367,358.0,25.886077880859375,93.18988037109375,0.0,0.0
368,359.0,26.22532844543457,94.41118240356445,1.0,0.038131076302080964
369,359.0,26.448864705067834,95.2159129382442,0.0,0.0
370,360.0,26.754888106877843,96.31759718476023,1.0,0.03737634767917162
371,360.0,26.754888106877843,96.31759718476023,0.0,0.0
372,361.0,27.053725031206106,97.39341011234198,1.0,0.036963486501267885
373,361.0,27.053725031206106,97.39341011234198,0.0,0.0
374,361.0,27.053725031206106,97.39341011234198,0.0,0.0
375,362.0,27.34577191626401,98.44477889855044,1.0,0.036568724520270206
376,362.0,27.34577191626401,98.44477889855044,0.0,0.0
377,363.0,27.63139114139325,99.47300810901571,1.0,0.036190722171130514
378,363.0,27.63139114139325,99.47300810901571,0.0,0.0
379,364.0,27.910914933439795,100.47929376038326,1.0,0.03582827730243661
380,364.0,27.910914933439795,100.47929376038326,0.0,0.0
381,365.0,28.184648719424445,101.46473538992801,1.0,0.035480307381330414
382,365.0,28.184648719424445,101.46473538992801,0.0,0.0
383,366.0,28.45287401809776,102.43034646515194,1.0,0.03514583445468247
384,366.0,28.45287401809776,102.43034646515194,0.0,0.0
385,367.0,28.715850945260296,103.37706340293707,1.0,0.03482397237352478
386,367.0,28.715850945260296,103.37706340293707,0.0,0.0
387,368.0,28.973820393810733,104.30575341771865,1.0,0.03451391588710254
388,368.0,28.973820393810733,104.30575341771865,0.0,0.0
389,369.0,29.227005938462284,105.21722137846423,1.0,0.034214931290105756
390,369.0,29.227005938462284,105.21722137846423,0.0,0.0
391,370.0,29.475615506278434,106.11221582260237,1.0,0.03392634836707636
392,370.0,29.475615506278434,106.11221582260237,0.0,0.0
393,371.0,29.719842847123857,106.99143424964589,1.0,0.033647553425632436
394,371.0,29.719842847123857,106.99143424964589,0.0,0.0
395,372.0,29.95986883242823,107.85552779674164,1.0,0.03337798324796439
396,372.0,29.95986883242823,107.85552779674164,0.0,0.0
397,373.0,30.19586260603154,108.70510538171355,1.0,0.03311711982025818
398,373.0,30.19586260603154,108.70510538171355,0.0,0.0
399,374.0,30.427982607097775,109.54073738555199,1.0,0.03286448572396434
400,374.0,30.427982607097775,109.54073738555199,0.0,0.0
401,375.0,30.656377481978684,110.36295893512326,1.0,0.03261964009243587
402,375.0,30.656377481978684,110.36295893512326,0.0,0.0
403,376.0,30.881186899346183,111.17227283764626,1.0,0.03238217505238349
404,376.0,30.881186899346183,111.17227283764626,0.0,0.0
405,377.0,31.10254228078706,111.96915221083341,1.0,0.032151712582599044
406,377.0,31.10254228078706,111.96915221083341,0.0,0.0
407,378.0,31.32056745728331,112.75404284621992,1.0,0.0319279017330658
408,378.0,31.32056745728331,112.75404284621992,0.0,0.0
409,379.0,31.53537926052084,113.52736533787503,1.0,0.031710416156367605
410,379.0,31.53537926052084,113.52736533787503,0.0,0.0
411,380.0,31.74708805672537,114.28951700421133,1.0,0.03149895191058816
